Line,Smell,Number of Parameters,Threshold,File
171,long parameters,8,5,../input_projects/multi_projects/jython/src/org/python/core/PyBaseCode.java
190,long parameters,7,5,../input_projects/multi_projects/jython/src/org/python/core/PyBaseCode.java
200,long parameters,6,5,../input_projects/multi_projects/jython/src/org/python/core/PyBaseCode.java
16,long parameters,9,5,../input_projects/multi_projects/jython/src/org/python/core/PyTableCode.java
26,long parameters,13,5,../input_projects/multi_projects/jython/src/org/python/core/PyTableCode.java
122,long parameters,6,5,../input_projects/multi_projects/jython/src/org/python/core/buffer/Strided1DBuffer.java
202,long parameters,6,5,../input_projects/multi_projects/jython/src/org/python/core/buffer/Strided1DBuffer.java
39,long parameters,6,5,../input_projects/multi_projects/jython/src/org/python/core/buffer/Strided1DWritableBuffer.java
110,long parameters,6,5,../input_projects/multi_projects/jython/src/org/python/core/buffer/Strided1DWritableBuffer.java
136,long parameters,6,5,../input_projects/multi_projects/jython/src/org/python/core/buffer/Strided1DNIOBuffer.java
195,long parameters,6,5,../input_projects/multi_projects/jython/src/org/python/core/buffer/Strided1DNIOBuffer.java
599,long parameters,6,5,../input_projects/multi_projects/jython/src/org/python/core/PyInteger.java
35,long parameters,6,5,../input_projects/multi_projects/jython/src/org/python/antlr/BaseParser.java
549,long parameters,6,5,../input_projects/multi_projects/jython/src/org/python/antlr/GrammarActions.java
139,long parameters,6,5,../input_projects/multi_projects/jython/src/org/python/antlr/ast/Call.java
164,long parameters,7,5,../input_projects/multi_projects/jython/src/org/python/antlr/ast/Call.java
189,long parameters,6,5,../input_projects/multi_projects/jython/src/org/python/antlr/ast/Call.java
146,long parameters,6,5,../input_projects/multi_projects/jython/src/org/python/antlr/ast/FunctionDef.java
152,long parameters,6,5,../input_projects/multi_projects/jython/src/org/python/antlr/ast/ClassDef.java
137,long parameters,6,5,../input_projects/multi_projects/jython/src/org/python/antlr/ast/arguments.java
147,long parameters,6,5,../input_projects/multi_projects/jython/src/org/python/antlr/ast/For.java
29,long parameters,8,5,../input_projects/multi_projects/jython/src/org/python/expose/BaseTypeBuilder.java
34,long parameters,9,5,../input_projects/multi_projects/jython/src/org/python/expose/generate/InstanceMethodExposer.java
31,long parameters,7,5,../input_projects/multi_projects/jython/src/org/python/expose/generate/ExposedMethodFinder.java
10,long parameters,8,5,../input_projects/multi_projects/jython/src/org/python/expose/generate/ClassMethodExposer.java
120,long parameters,6,5,../input_projects/multi_projects/jython/src/org/python/expose/generate/ExposedTypeProcessor.java
21,long parameters,9,5,../input_projects/multi_projects/jython/src/org/python/expose/generate/MethodExposer.java
13,long parameters,6,5,../input_projects/multi_projects/jython/src/org/python/expose/generate/OverridableNewExposer.java
37,long parameters,8,5,../input_projects/multi_projects/jython/src/org/python/expose/generate/TypeExposer.java
875,long parameters,6,5,../input_projects/multi_projects/jython/src/org/python/modules/cPickle.java
224,long parameters,6,5,../input_projects/multi_projects/jython/src/org/python/modules/ucnhash.java
577,long parameters,6,5,../input_projects/multi_projects/jython/src/org/python/modules/_codecs.java
1125,long parameters,7,5,../input_projects/multi_projects/jython/src/org/python/modules/_codecs.java
32,long parameters,6,5,../input_projects/multi_projects/jython/src/org/python/modules/_sre.java
37,long parameters,6,5,../input_projects/multi_projects/jython/src/org/python/modules/sre/PatternObject.java
34,long parameters,6,5,../input_projects/multi_projects/jython/src/org/python/modules/jffi/JITInvoker6.java
886,long parameters,6,5,../input_projects/multi_projects/jython/src/org/python/modules/jffi/SkinnyMethodAdapter.java
33,long parameters,6,5,../input_projects/multi_projects/jython/src/org/python/modules/jffi/SkinnyMethodAdapter.java
30,long parameters,6,5,../input_projects/multi_projects/jython/src/org/python/modules/jffi/JITInvoker0.java
30,long parameters,6,5,../input_projects/multi_projects/jython/src/org/python/modules/jffi/JITInvoker1.java
14,long parameters,6,5,../input_projects/multi_projects/jython/src/org/python/modules/jffi/JITSignature.java
30,long parameters,6,5,../input_projects/multi_projects/jython/src/org/python/modules/jffi/JITInvoker2.java
30,long parameters,6,5,../input_projects/multi_projects/jython/src/org/python/modules/jffi/JITInvoker3.java
228,long parameters,6,5,../input_projects/multi_projects/jython/src/org/python/modules/jffi/DefaultInvokerFactory.java
30,long parameters,6,5,../input_projects/multi_projects/jython/src/org/python/modules/jffi/JITInvoker4.java
204,long parameters,7,5,../input_projects/multi_projects/jython/src/org/python/modules/jffi/CodegenUtils.java
263,long parameters,6,5,../input_projects/multi_projects/jython/src/org/python/modules/jffi/Function.java
14,long parameters,6,5,../input_projects/multi_projects/jython/src/org/python/modules/jffi/Invoker.java
30,long parameters,6,5,../input_projects/multi_projects/jython/src/org/python/modules/jffi/JITInvoker5.java
77,long parameters,6,5,../input_projects/multi_projects/jython/src/org/python/compiler/ProxyMaker.java
303,long parameters,6,5,../input_projects/multi_projects/jython/src/org/python/compiler/ProxyMaker.java
328,long parameters,9,5,../input_projects/multi_projects/jython/src/org/python/compiler/ProxyMaker.java
405,long parameters,6,5,../input_projects/multi_projects/jython/src/org/python/compiler/ProxyMaker.java
534,long parameters,7,5,../input_projects/multi_projects/jython/src/org/python/compiler/ProxyMaker.java
536,long parameters,9,5,../input_projects/multi_projects/jython/src/org/python/compiler/Module.java
543,long parameters,10,5,../input_projects/multi_projects/jython/src/org/python/compiler/Module.java
702,long parameters,7,5,../input_projects/multi_projects/jython/src/org/python/compiler/Module.java
991,long parameters,8,5,../input_projects/multi_projects/jython/src/org/python/compiler/Module.java
277,long parameters,10,5,../input_projects/multi_projects/jython/src/org/python/compiler/Module.java
260,long parameters,6,5,../input_projects/multi_projects/jython/src/org/python/compiler/ProxyCodeHelpers.java
254,long parameters,8,5,../input_projects/multi_projects/jython/src/org/python/compiler/CodeCompiler.java
15,long parameters,6,5,../input_projects/multi_projects/jython/src/org/python/compiler/JavaMaker.java
128,long parameters,6,5,../input_projects/multi_projects/jython/src/org/python/compiler/ClassFile.java
15,long parameters,6,5,../input_projects/multi_projects/jython/src/org/python/compiler/CustomMaker.java
16,long parameters,6,5,../input_projects/multi_projects/jython/src/org/python/compiler/LegacyCompiler.java
32,long parameters,6,5,../input_projects/multi_projects/jython/src/org/python/compiler/LegacyCompiler.java
144,long parameters,6,5,../input_projects/multi_projects/jython/src/org/python/compiler/Code.java
67,long parameters,6,5,../input_projects/multi_projects/jython/src/org/python/compiler/ScopeInfo.java
28,long parameters,7,5,../input_projects/multi_projects/jython/src/org/python/indexer/ast/NLambda.java
40,long parameters,6,5,../input_projects/multi_projects/jython/src/org/python/indexer/ast/NFunctionDef.java
45,long parameters,8,5,../input_projects/multi_projects/jython/src/org/python/indexer/ast/NFunctionDef.java
29,long parameters,6,5,../input_projects/multi_projects/jython/src/org/python/indexer/ast/NFor.java
33,long parameters,7,5,../input_projects/multi_projects/jython/src/org/python/indexer/ast/NCall.java
48,long parameters,6,5,../input_projects/multi_projects/jython/src/com/ziclix/python/sql/pipe/db/DBSource.java
69,long parameters,6,5,../input_projects/multi_projects/jython/src/com/ziclix/python/sql/pipe/db/DBSink.java
181,long parameters,7,5,../input_projects/multi_projects/jython/src/com/ziclix/python/sql/util/BCP.java
292,long parameters,6,5,../input_projects/multi_projects/jython/src/com/ziclix/python/sql/PyExtendedCursor.java
50,long parameters,6,5,../input_projects/multi_projects/jython/src/com/ziclix/python/sql/DateFactory.java
74,long parameters,6,5,../input_projects/multi_projects/jython/src/com/ziclix/python/sql/JavaDateFactory.java
