Line,Smell,Number of Parameters,Threshold,File
109,long parameters,25,5,../input_projects/multi_projects/zulip/zerver/tornado/views.py
144,long parameters,7,5,../input_projects/multi_projects/zulip/zerver/data_import/mattermost.py
243,long parameters,7,5,../input_projects/multi_projects/zulip/zerver/data_import/mattermost.py
269,long parameters,6,5,../input_projects/multi_projects/zulip/zerver/data_import/mattermost.py
328,long parameters,9,5,../input_projects/multi_projects/zulip/zerver/data_import/mattermost.py
402,long parameters,13,5,../input_projects/multi_projects/zulip/zerver/data_import/mattermost.py
539,long parameters,16,5,../input_projects/multi_projects/zulip/zerver/data_import/mattermost.py
649,long parameters,17,5,../input_projects/multi_projects/zulip/zerver/data_import/mattermost.py
97,long parameters,14,5,../input_projects/multi_projects/zulip/zerver/data_import/import_util.py
139,long parameters,6,5,../input_projects/multi_projects/zulip/zerver/data_import/import_util.py
388,long parameters,7,5,../input_projects/multi_projects/zulip/zerver/data_import/import_util.py
453,long parameters,8,5,../input_projects/multi_projects/zulip/zerver/data_import/import_util.py
492,long parameters,12,5,../input_projects/multi_projects/zulip/zerver/data_import/import_util.py
527,long parameters,6,5,../input_projects/multi_projects/zulip/zerver/data_import/import_util.py
759,long parameters,6,5,../input_projects/multi_projects/zulip/zerver/data_import/import_util.py
228,long parameters,9,5,../input_projects/multi_projects/zulip/zerver/data_import/gitter.py
137,long parameters,6,5,../input_projects/multi_projects/zulip/zerver/data_import/slack.py
675,long parameters,7,5,../input_projects/multi_projects/zulip/zerver/data_import/slack.py
694,long parameters,15,5,../input_projects/multi_projects/zulip/zerver/data_import/slack.py
844,long parameters,12,5,../input_projects/multi_projects/zulip/zerver/data_import/slack.py
1036,long parameters,9,5,../input_projects/multi_projects/zulip/zerver/data_import/slack.py
1210,long parameters,6,5,../input_projects/multi_projects/zulip/zerver/data_import/slack.py
204,long parameters,6,5,../input_projects/multi_projects/zulip/zerver/data_import/rocketchat.py
371,long parameters,9,5,../input_projects/multi_projects/zulip/zerver/data_import/rocketchat.py
457,long parameters,11,5,../input_projects/multi_projects/zulip/zerver/data_import/rocketchat.py
606,long parameters,23,5,../input_projects/multi_projects/zulip/zerver/data_import/rocketchat.py
842,long parameters,8,5,../input_projects/multi_projects/zulip/zerver/data_import/rocketchat.py
904,long parameters,7,5,../input_projects/multi_projects/zulip/zerver/data_import/rocketchat.py
440,long parameters,23,5,../input_projects/multi_projects/zulip/zerver/actions/create_user.py
50,long parameters,6,5,../input_projects/multi_projects/zulip/zerver/actions/custom_profile_fields.py
102,long parameters,6,5,../input_projects/multi_projects/zulip/zerver/actions/custom_profile_fields.py
109,long parameters,6,5,../input_projects/multi_projects/zulip/zerver/actions/realm_linkifiers.py
707,long parameters,7,5,../input_projects/multi_projects/zulip/zerver/actions/streams.py
1106,long parameters,7,5,../input_projects/multi_projects/zulip/zerver/actions/streams.py
1193,long parameters,6,5,../input_projects/multi_projects/zulip/zerver/actions/streams.py
212,long parameters,6,5,../input_projects/multi_projects/zulip/zerver/actions/invites.py
15,long parameters,7,5,../input_projects/multi_projects/zulip/zerver/actions/user_topics.py
63,long parameters,7,5,../input_projects/multi_projects/zulip/zerver/actions/user_topics.py
10,long parameters,7,5,../input_projects/multi_projects/zulip/zerver/actions/user_status.py
122,long parameters,6,5,../input_projects/multi_projects/zulip/zerver/actions/message_edit.py
187,long parameters,9,5,../input_projects/multi_projects/zulip/zerver/actions/message_edit.py
370,long parameters,11,5,../input_projects/multi_projects/zulip/zerver/actions/message_edit.py
1188,long parameters,8,5,../input_projects/multi_projects/zulip/zerver/actions/message_edit.py
37,long parameters,11,5,../input_projects/multi_projects/zulip/zerver/actions/scheduled_messages.py
134,long parameters,9,5,../input_projects/multi_projects/zulip/zerver/actions/scheduled_messages.py
246,long parameters,6,5,../input_projects/multi_projects/zulip/zerver/actions/realm_settings.py
156,long parameters,6,5,../input_projects/multi_projects/zulip/zerver/actions/message_send.py
220,long parameters,8,5,../input_projects/multi_projects/zulip/zerver/actions/message_send.py
578,long parameters,10,5,../input_projects/multi_projects/zulip/zerver/actions/message_send.py
723,long parameters,12,5,../input_projects/multi_projects/zulip/zerver/actions/message_send.py
1329,long parameters,8,5,../input_projects/multi_projects/zulip/zerver/actions/message_send.py
1347,long parameters,6,5,../input_projects/multi_projects/zulip/zerver/actions/message_send.py
1372,long parameters,16,5,../input_projects/multi_projects/zulip/zerver/actions/message_send.py
1612,long parameters,17,5,../input_projects/multi_projects/zulip/zerver/actions/message_send.py
1793,long parameters,9,5,../input_projects/multi_projects/zulip/zerver/actions/message_send.py
1843,long parameters,7,5,../input_projects/multi_projects/zulip/zerver/actions/message_send.py
1888,long parameters,6,5,../input_projects/multi_projects/zulip/zerver/actions/message_send.py
1934,long parameters,7,5,../input_projects/multi_projects/zulip/zerver/actions/message_send.py
87,long parameters,6,5,../input_projects/multi_projects/zulip/zerver/actions/presence.py
155,long parameters,14,5,../input_projects/multi_projects/zulip/zerver/actions/create_realm.py
26,long parameters,6,5,../input_projects/multi_projects/zulip/zerver/actions/realm_playgrounds.py
34,long parameters,8,5,../input_projects/multi_projects/zulip/zerver/actions/user_groups.py
189,long parameters,7,5,../input_projects/multi_projects/zulip/zerver/actions/user_groups.py
85,long parameters,16,5,../input_projects/multi_projects/zulip/zerver/lib/create_user.py
143,long parameters,22,5,../input_projects/multi_projects/zulip/zerver/lib/create_user.py
36,long parameters,6,5,../input_projects/multi_projects/zulip/zerver/lib/redis_utils.py
1683,long parameters,7,5,../input_projects/multi_projects/zulip/zerver/lib/event_schema.py
127,long parameters,11,5,../input_projects/multi_projects/zulip/zerver/lib/streams.py
811,long parameters,6,5,../input_projects/multi_projects/zulip/zerver/lib/streams.py
887,long parameters,6,5,../input_projects/multi_projects/zulip/zerver/lib/streams.py
950,long parameters,7,5,../input_projects/multi_projects/zulip/zerver/lib/streams.py
128,long parameters,7,5,../input_projects/multi_projects/zulip/zerver/lib/user_topics.py
133,long parameters,10,5,../input_projects/multi_projects/zulip/zerver/lib/home.py
105,long parameters,6,5,../input_projects/multi_projects/zulip/zerver/lib/cache_helpers.py
267,long parameters,6,5,../input_projects/multi_projects/zulip/zerver/lib/users.py
288,long parameters,6,5,../input_projects/multi_projects/zulip/zerver/lib/users.py
305,long parameters,6,5,../input_projects/multi_projects/zulip/zerver/lib/users.py
445,long parameters,6,5,../input_projects/multi_projects/zulip/zerver/lib/users.py
952,long parameters,8,5,../input_projects/multi_projects/zulip/zerver/lib/users.py
998,long parameters,6,5,../input_projects/multi_projects/zulip/zerver/lib/narrow.py
1128,long parameters,9,5,../input_projects/multi_projects/zulip/zerver/lib/narrow.py
1222,long parameters,7,5,../input_projects/multi_projects/zulip/zerver/lib/narrow.py
1296,long parameters,9,5,../input_projects/multi_projects/zulip/zerver/lib/narrow.py
85,long parameters,6,5,../input_projects/multi_projects/zulip/zerver/lib/user_status.py
119,long parameters,15,5,../input_projects/multi_projects/zulip/zerver/lib/events.py
701,long parameters,10,5,../input_projects/multi_projects/zulip/zerver/lib/events.py
738,long parameters,9,5,../input_projects/multi_projects/zulip/zerver/lib/events.py
1529,long parameters,16,5,../input_projects/multi_projects/zulip/zerver/lib/events.py
602,long parameters,10,5,../input_projects/multi_projects/zulip/zerver/lib/markdown/__init__.py
1203,long parameters,6,5,../input_projects/multi_projects/zulip/zerver/lib/markdown/__init__.py
2562,long parameters,10,5,../input_projects/multi_projects/zulip/zerver/lib/markdown/__init__.py
2723,long parameters,10,5,../input_projects/multi_projects/zulip/zerver/lib/markdown/__init__.py
218,long parameters,7,5,../input_projects/multi_projects/zulip/zerver/lib/markdown/fenced_code.py
281,long parameters,6,5,../input_projects/multi_projects/zulip/zerver/lib/markdown/fenced_code.py
136,long parameters,12,5,../input_projects/multi_projects/zulip/zerver/lib/request.py
215,long parameters,9,5,../input_projects/multi_projects/zulip/zerver/lib/request.py
231,long parameters,9,5,../input_projects/multi_projects/zulip/zerver/lib/request.py
247,long parameters,8,5,../input_projects/multi_projects/zulip/zerver/lib/request.py
262,long parameters,8,5,../input_projects/multi_projects/zulip/zerver/lib/request.py
277,long parameters,8,5,../input_projects/multi_projects/zulip/zerver/lib/request.py
291,long parameters,11,5,../input_projects/multi_projects/zulip/zerver/lib/request.py
348,long parameters,8,5,../input_projects/multi_projects/zulip/zerver/lib/cache.py
244,long parameters,8,5,../input_projects/multi_projects/zulip/zerver/lib/message.py
429,long parameters,7,5,../input_projects/multi_projects/zulip/zerver/lib/message.py
599,long parameters,17,5,../input_projects/multi_projects/zulip/zerver/lib/message.py
900,long parameters,6,5,../input_projects/multi_projects/zulip/zerver/lib/message.py
1016,long parameters,7,5,../input_projects/multi_projects/zulip/zerver/lib/message.py
460,long parameters,15,5,../input_projects/multi_projects/zulip/zerver/lib/export.py
1244,long parameters,6,5,../input_projects/multi_projects/zulip/zerver/lib/export.py
1644,long parameters,8,5,../input_projects/multi_projects/zulip/zerver/lib/export.py
1924,long parameters,7,5,../input_projects/multi_projects/zulip/zerver/lib/export.py
2384,long parameters,8,5,../input_projects/multi_projects/zulip/zerver/lib/export.py
52,long parameters,19,5,../input_projects/multi_projects/zulip/zerver/lib/notification_data.py
50,long parameters,7,5,../input_projects/multi_projects/zulip/zerver/lib/avatar.py
444,long parameters,7,5,../input_projects/multi_projects/zulip/zerver/lib/import_realm.py
474,long parameters,7,5,../input_projects/multi_projects/zulip/zerver/lib/import_realm.py
748,long parameters,7,5,../input_projects/multi_projects/zulip/zerver/lib/import_realm.py
23,long parameters,6,5,../input_projects/multi_projects/zulip/zerver/lib/bulk_create.py
50,long parameters,7,5,../input_projects/multi_projects/zulip/zerver/lib/addressee.py
182,long parameters,6,5,../input_projects/multi_projects/zulip/zerver/lib/test_runner.py
359,long parameters,7,5,../input_projects/multi_projects/zulip/zerver/lib/test_runner.py
94,long parameters,6,5,../input_projects/multi_projects/zulip/zerver/lib/retention.py
145,long parameters,9,5,../input_projects/multi_projects/zulip/zerver/lib/topic.py
290,long parameters,7,5,../input_projects/multi_projects/zulip/zerver/lib/stream_subscription.py
493,long parameters,6,5,../input_projects/multi_projects/zulip/zerver/lib/exceptions.py
336,long parameters,9,5,../input_projects/multi_projects/zulip/zerver/lib/test_helpers.py
91,long parameters,7,5,../input_projects/multi_projects/zulip/zerver/lib/webhooks/git.py
190,long parameters,13,5,../input_projects/multi_projects/zulip/zerver/lib/webhooks/git.py
258,long parameters,9,5,../input_projects/multi_projects/zulip/zerver/lib/webhooks/git.py
282,long parameters,7,5,../input_projects/multi_projects/zulip/zerver/lib/webhooks/git.py
306,long parameters,8,5,../input_projects/multi_projects/zulip/zerver/lib/webhooks/git.py
83,long parameters,11,5,../input_projects/multi_projects/zulip/zerver/lib/webhooks/common.py
81,long parameters,9,5,../input_projects/multi_projects/zulip/zerver/lib/send_email.py
242,long parameters,12,5,../input_projects/multi_projects/zulip/zerver/lib/send_email.py
344,long parameters,9,5,../input_projects/multi_projects/zulip/zerver/lib/send_email.py
401,long parameters,6,5,../input_projects/multi_projects/zulip/zerver/lib/send_email.py
421,long parameters,6,5,../input_projects/multi_projects/zulip/zerver/lib/send_email.py
514,long parameters,6,5,../input_projects/multi_projects/zulip/zerver/lib/send_email.py
65,long parameters,11,5,../input_projects/multi_projects/zulip/zerver/lib/integrations.py
145,long parameters,7,5,../input_projects/multi_projects/zulip/zerver/lib/integrations.py
186,long parameters,13,5,../input_projects/multi_projects/zulip/zerver/lib/integrations.py
282,long parameters,8,5,../input_projects/multi_projects/zulip/zerver/lib/integrations.py
286,long parameters,7,5,../input_projects/multi_projects/zulip/zerver/lib/test_classes.py
331,long parameters,9,5,../input_projects/multi_projects/zulip/zerver/lib/test_classes.py
363,long parameters,9,5,../input_projects/multi_projects/zulip/zerver/lib/test_classes.py
404,long parameters,7,5,../input_projects/multi_projects/zulip/zerver/lib/test_classes.py
427,long parameters,8,5,../input_projects/multi_projects/zulip/zerver/lib/test_classes.py
445,long parameters,8,5,../input_projects/multi_projects/zulip/zerver/lib/test_classes.py
469,long parameters,9,5,../input_projects/multi_projects/zulip/zerver/lib/test_classes.py
498,long parameters,8,5,../input_projects/multi_projects/zulip/zerver/lib/test_classes.py
515,long parameters,8,5,../input_projects/multi_projects/zulip/zerver/lib/test_classes.py
530,long parameters,9,5,../input_projects/multi_projects/zulip/zerver/lib/test_classes.py
571,long parameters,9,5,../input_projects/multi_projects/zulip/zerver/lib/test_classes.py
682,long parameters,7,5,../input_projects/multi_projects/zulip/zerver/lib/test_classes.py
814,long parameters,18,5,../input_projects/multi_projects/zulip/zerver/lib/test_classes.py
877,long parameters,8,5,../input_projects/multi_projects/zulip/zerver/lib/test_classes.py
901,long parameters,6,5,../input_projects/multi_projects/zulip/zerver/lib/test_classes.py
1012,long parameters,6,5,../input_projects/multi_projects/zulip/zerver/lib/test_classes.py
1073,long parameters,6,5,../input_projects/multi_projects/zulip/zerver/lib/test_classes.py
1095,long parameters,6,5,../input_projects/multi_projects/zulip/zerver/lib/test_classes.py
1119,long parameters,9,5,../input_projects/multi_projects/zulip/zerver/lib/test_classes.py
1163,long parameters,6,5,../input_projects/multi_projects/zulip/zerver/lib/test_classes.py
1360,long parameters,6,5,../input_projects/multi_projects/zulip/zerver/lib/test_classes.py
1436,long parameters,8,5,../input_projects/multi_projects/zulip/zerver/lib/test_classes.py
1864,long parameters,6,5,../input_projects/multi_projects/zulip/zerver/lib/test_classes.py
2162,long parameters,8,5,../input_projects/multi_projects/zulip/zerver/lib/test_classes.py
2182,long parameters,7,5,../input_projects/multi_projects/zulip/zerver/lib/test_classes.py
2264,long parameters,7,5,../input_projects/multi_projects/zulip/zerver/lib/test_classes.py
87,long parameters,7,5,../input_projects/multi_projects/zulip/zerver/lib/upload/local.py
67,long parameters,6,5,../input_projects/multi_projects/zulip/zerver/lib/upload/__init__.py
69,long parameters,6,5,../input_projects/multi_projects/zulip/zerver/lib/upload/s3.py
220,long parameters,7,5,../input_projects/multi_projects/zulip/zerver/lib/upload/s3.py
193,long parameters,7,5,../input_projects/multi_projects/zulip/zerver/lib/upload/base.py
584,long parameters,6,5,../input_projects/multi_projects/zulip/zerver/lib/push_notifications.py
1070,long parameters,6,5,../input_projects/multi_projects/zulip/zerver/lib/push_notifications.py
150,long parameters,8,5,../input_projects/multi_projects/zulip/zerver/lib/email_mirror.py
422,long parameters,7,5,../input_projects/multi_projects/zulip/zerver/webhooks/gitlab/view.py
81,long parameters,6,5,../input_projects/multi_projects/zulip/zerver/webhooks/bitbucket2/view.py
21,long parameters,8,5,../input_projects/multi_projects/zulip/zerver/webhooks/heroku/view.py
32,long parameters,10,5,../input_projects/multi_projects/zulip/zerver/webhooks/wordpress/view.py
427,long parameters,6,5,../input_projects/multi_projects/zulip/zerver/webhooks/bitbucket3/view.py
17,long parameters,6,5,../input_projects/multi_projects/zulip/zerver/webhooks/alertmanager/view.py
19,long parameters,9,5,../input_projects/multi_projects/zulip/zerver/webhooks/transifex/view.py
55,long parameters,6,5,../input_projects/multi_projects/zulip/zerver/webhooks/gitea/view.py
809,long parameters,6,5,../input_projects/multi_projects/zulip/zerver/webhooks/github/view.py
19,long parameters,6,5,../input_projects/multi_projects/zulip/zerver/webhooks/zendesk/view.py
19,long parameters,8,5,../input_projects/multi_projects/zulip/zerver/webhooks/slack/view.py
155,long parameters,6,5,../input_projects/multi_projects/zulip/zerver/webhooks/gogs/view.py
180,long parameters,8,5,../input_projects/multi_projects/zulip/zerver/webhooks/gogs/view.py
17,long parameters,11,5,../input_projects/multi_projects/zulip/zerver/webhooks/beanstalk/view.py
224,long parameters,7,5,../input_projects/multi_projects/zulip/zerver/views/registration.py
722,long parameters,7,5,../input_projects/multi_projects/zulip/zerver/views/registration.py
750,long parameters,6,5,../input_projects/multi_projects/zulip/zerver/views/registration.py
770,long parameters,7,5,../input_projects/multi_projects/zulip/zerver/views/registration.py
938,long parameters,6,5,../input_projects/multi_projects/zulip/zerver/views/registration.py
201,long parameters,58,5,../input_projects/multi_projects/zulip/zerver/views/user_settings.py
122,long parameters,6,5,../input_projects/multi_projects/zulip/zerver/views/auth.py
156,long parameters,9,5,../input_projects/multi_projects/zulip/zerver/views/auth.py
590,long parameters,9,5,../input_projects/multi_projects/zulip/zerver/views/auth.py
149,long parameters,7,5,../input_projects/multi_projects/zulip/zerver/views/custom_profile_fields.py
203,long parameters,7,5,../input_projects/multi_projects/zulip/zerver/views/custom_profile_fields.py
232,long parameters,13,5,../input_projects/multi_projects/zulip/zerver/views/streams.py
546,long parameters,13,5,../input_projects/multi_projects/zulip/zerver/views/streams.py
707,long parameters,6,5,../input_projects/multi_projects/zulip/zerver/views/streams.py
843,long parameters,8,5,../input_projects/multi_projects/zulip/zerver/views/streams.py
64,long parameters,6,5,../input_projects/multi_projects/zulip/zerver/views/user_topics.py
189,long parameters,6,5,../input_projects/multi_projects/zulip/zerver/views/upload.py
209,long parameters,6,5,../input_projects/multi_projects/zulip/zerver/views/users.py
350,long parameters,12,5,../input_projects/multi_projects/zulip/zerver/views/users.py
471,long parameters,12,5,../input_projects/multi_projects/zulip/zerver/views/users.py
19,long parameters,6,5,../input_projects/multi_projects/zulip/zerver/views/reactions.py
35,long parameters,6,5,../input_projects/multi_projects/zulip/zerver/views/reactions.py
114,long parameters,10,5,../input_projects/multi_projects/zulip/zerver/views/message_edit.py
41,long parameters,8,5,../input_projects/multi_projects/zulip/zerver/views/scheduled_messages.py
110,long parameters,8,5,../input_projects/multi_projects/zulip/zerver/views/scheduled_messages.py
47,long parameters,6,5,../input_projects/multi_projects/zulip/zerver/views/invite.py
126,long parameters,13,5,../input_projects/multi_projects/zulip/zerver/views/message_send.py
77,long parameters,11,5,../input_projects/multi_projects/zulip/zerver/views/presence.py
147,long parameters,7,5,../input_projects/multi_projects/zulip/zerver/views/presence.py
82,long parameters,10,5,../input_projects/multi_projects/zulip/zerver/views/message_fetch.py
46,long parameters,6,5,../input_projects/multi_projects/zulip/zerver/views/user_groups.py
98,long parameters,6,5,../input_projects/multi_projects/zulip/zerver/views/user_groups.py
184,long parameters,6,5,../input_projects/multi_projects/zulip/zerver/views/user_groups.py
62,long parameters,56,5,../input_projects/multi_projects/zulip/zerver/views/realm.py
483,long parameters,58,5,../input_projects/multi_projects/zulip/zerver/views/realm.py
42,long parameters,12,5,../input_projects/multi_projects/zulip/zerver/views/events_register.py
19,long parameters,7,5,../input_projects/multi_projects/zulip/zerver/views/typing.py
71,long parameters,9,5,../input_projects/multi_projects/zulip/zerver/views/message_flags.py
122,long parameters,9,5,../input_projects/multi_projects/zulip/zerver/middleware.py
388,long parameters,6,5,../input_projects/multi_projects/zulip/zproject/backends.py
442,long parameters,7,5,../input_projects/multi_projects/zulip/zproject/backends.py
486,long parameters,7,5,../input_projects/multi_projects/zulip/zproject/backends.py
1001,long parameters,9,5,../input_projects/multi_projects/zulip/zproject/backends.py
1174,long parameters,7,5,../input_projects/multi_projects/zulip/zproject/backends.py
1318,long parameters,6,5,../input_projects/multi_projects/zulip/zproject/backends.py
1402,long parameters,6,5,../input_projects/multi_projects/zulip/zproject/backends.py
1544,long parameters,7,5,../input_projects/multi_projects/zulip/zproject/backends.py
198,long parameters,8,5,../input_projects/multi_projects/zulip/analytics/tests/test_counts.py
47,long parameters,9,5,../input_projects/multi_projects/zulip/analytics/management/commands/populate_analytics_db.py
8,long parameters,10,5,../input_projects/multi_projects/zulip/analytics/lib/fixtures.py
91,long parameters,6,5,../input_projects/multi_projects/zulip/analytics/lib/counts.py
153,long parameters,14,5,../input_projects/multi_projects/zulip/analytics/views/support.py
396,long parameters,9,5,../input_projects/multi_projects/zulip/analytics/views/support.py
51,long parameters,8,5,../input_projects/multi_projects/zulip/analytics/views/stats.py
177,long parameters,6,5,../input_projects/multi_projects/zulip/analytics/views/stats.py
227,long parameters,6,5,../input_projects/multi_projects/zulip/analytics/views/stats.py
249,long parameters,15,5,../input_projects/multi_projects/zulip/analytics/views/stats.py
552,long parameters,6,5,../input_projects/multi_projects/zulip/analytics/views/stats.py
