Line,Smell,Number of Parameters,Threshold,File
3678,long parameters,9,5,../input_projects/py_projects/pandas/pandas/core/series.py
3880,long parameters,11,5,../input_projects/py_projects/pandas/pandas/core/series.py
3896,long parameters,11,5,../input_projects/py_projects/pandas/pandas/core/series.py
3912,long parameters,11,5,../input_projects/py_projects/pandas/pandas/core/series.py
3927,long parameters,11,5,../input_projects/py_projects/pandas/pandas/core/series.py
4780,long parameters,7,5,../input_projects/py_projects/pandas/pandas/core/series.py
4947,long parameters,8,5,../input_projects/py_projects/pandas/pandas/core/series.py
4960,long parameters,8,5,../input_projects/py_projects/pandas/pandas/core/series.py
4973,long parameters,8,5,../input_projects/py_projects/pandas/pandas/core/series.py
4985,long parameters,8,5,../input_projects/py_projects/pandas/pandas/core/series.py
5132,long parameters,11,5,../input_projects/py_projects/pandas/pandas/core/series.py
5155,long parameters,7,5,../input_projects/py_projects/pandas/pandas/core/series.py
5167,long parameters,7,5,../input_projects/py_projects/pandas/pandas/core/series.py
5179,long parameters,7,5,../input_projects/py_projects/pandas/pandas/core/series.py
5191,long parameters,7,5,../input_projects/py_projects/pandas/pandas/core/series.py
5209,long parameters,9,5,../input_projects/py_projects/pandas/pandas/core/series.py
5223,long parameters,9,5,../input_projects/py_projects/pandas/pandas/core/series.py
5237,long parameters,9,5,../input_projects/py_projects/pandas/pandas/core/series.py
5250,long parameters,9,5,../input_projects/py_projects/pandas/pandas/core/series.py
5385,long parameters,6,5,../input_projects/py_projects/pandas/pandas/core/series.py
5790,long parameters,6,5,../input_projects/py_projects/pandas/pandas/core/series.py
5801,long parameters,6,5,../input_projects/py_projects/pandas/pandas/core/series.py
5811,long parameters,6,5,../input_projects/py_projects/pandas/pandas/core/series.py
6230,long parameters,7,5,../input_projects/py_projects/pandas/pandas/core/series.py
6409,long parameters,11,5,../input_projects/py_projects/pandas/pandas/core/series.py
6452,long parameters,7,5,../input_projects/py_projects/pandas/pandas/core/series.py
6511,long parameters,6,5,../input_projects/py_projects/pandas/pandas/core/series.py
6522,long parameters,6,5,../input_projects/py_projects/pandas/pandas/core/series.py
6553,long parameters,6,5,../input_projects/py_projects/pandas/pandas/core/series.py
6564,long parameters,6,5,../input_projects/py_projects/pandas/pandas/core/series.py
6575,long parameters,6,5,../input_projects/py_projects/pandas/pandas/core/series.py
59,long parameters,7,5,../input_projects/py_projects/pandas/pandas/core/sorting.py
369,long parameters,6,5,../input_projects/py_projects/pandas/pandas/core/sorting.py
985,long parameters,7,5,../input_projects/py_projects/pandas/pandas/core/dtypes/cast.py
233,long parameters,6,5,../input_projects/py_projects/pandas/pandas/core/groupby/generic.py
516,long parameters,6,5,../input_projects/py_projects/pandas/pandas/core/groupby/generic.py
538,long parameters,6,5,../input_projects/py_projects/pandas/pandas/core/groupby/generic.py
717,long parameters,6,5,../input_projects/py_projects/pandas/pandas/core/groupby/generic.py
878,long parameters,7,5,../input_projects/py_projects/pandas/pandas/core/groupby/generic.py
1248,long parameters,13,5,../input_projects/py_projects/pandas/pandas/core/groupby/generic.py
1421,long parameters,6,5,../input_projects/py_projects/pandas/pandas/core/groupby/generic.py
1628,long parameters,6,5,../input_projects/py_projects/pandas/pandas/core/groupby/generic.py
1709,long parameters,6,5,../input_projects/py_projects/pandas/pandas/core/groupby/generic.py
1814,long parameters,6,5,../input_projects/py_projects/pandas/pandas/core/groupby/generic.py
2265,long parameters,6,5,../input_projects/py_projects/pandas/pandas/core/groupby/generic.py
2378,long parameters,7,5,../input_projects/py_projects/pandas/pandas/core/groupby/generic.py
2752,long parameters,17,5,../input_projects/py_projects/pandas/pandas/core/groupby/generic.py
2809,long parameters,6,5,../input_projects/py_projects/pandas/pandas/core/groupby/generic.py
311,long parameters,9,5,../input_projects/py_projects/pandas/pandas/core/groupby/ops.py
355,long parameters,10,5,../input_projects/py_projects/pandas/pandas/core/groupby/ops.py
524,long parameters,8,5,../input_projects/py_projects/pandas/pandas/core/groupby/ops.py
813,long parameters,7,5,../input_projects/py_projects/pandas/pandas/core/groupby/ops.py
1129,long parameters,8,5,../input_projects/py_projects/pandas/pandas/core/groupby/ops.py
1191,long parameters,7,5,../input_projects/py_projects/pandas/pandas/core/groupby/ops.py
261,long parameters,7,5,../input_projects/py_projects/pandas/pandas/core/groupby/grouper.py
527,long parameters,10,5,../input_projects/py_projects/pandas/pandas/core/groupby/grouper.py
846,long parameters,8,5,../input_projects/py_projects/pandas/pandas/core/groupby/grouper.py
1297,long parameters,13,5,../input_projects/py_projects/pandas/pandas/core/groupby/groupby.py
1851,long parameters,6,5,../input_projects/py_projects/pandas/pandas/core/groupby/groupby.py
1897,long parameters,7,5,../input_projects/py_projects/pandas/pandas/core/groupby/groupby.py
1958,long parameters,6,5,../input_projects/py_projects/pandas/pandas/core/groupby/groupby.py
2013,long parameters,6,5,../input_projects/py_projects/pandas/pandas/core/groupby/groupby.py
2756,long parameters,6,5,../input_projects/py_projects/pandas/pandas/core/groupby/groupby.py
4711,long parameters,6,5,../input_projects/py_projects/pandas/pandas/core/groupby/groupby.py
5090,long parameters,6,5,../input_projects/py_projects/pandas/pandas/core/groupby/groupby.py
5348,long parameters,6,5,../input_projects/py_projects/pandas/pandas/core/groupby/groupby.py
5664,long parameters,6,5,../input_projects/py_projects/pandas/pandas/core/groupby/groupby.py
5792,long parameters,6,5,../input_projects/py_projects/pandas/pandas/core/groupby/groupby.py
102,long parameters,6,5,../input_projects/py_projects/pandas/pandas/core/groupby/numba_.py
162,long parameters,6,5,../input_projects/py_projects/pandas/pandas/core/groupby/numba_.py
96,long parameters,8,5,../input_projects/py_projects/pandas/pandas/core/internals/construction.py
161,long parameters,6,5,../input_projects/py_projects/pandas/pandas/core/internals/construction.py
237,long parameters,6,5,../input_projects/py_projects/pandas/pandas/core/internals/construction.py
423,long parameters,7,5,../input_projects/py_projects/pandas/pandas/core/internals/construction.py
346,long parameters,7,5,../input_projects/py_projects/pandas/pandas/core/internals/array_manager.py
445,long parameters,11,5,../input_projects/py_projects/pandas/pandas/core/internals/array_manager.py
469,long parameters,8,5,../input_projects/py_projects/pandas/pandas/core/internals/array_manager.py
921,long parameters,6,5,../input_projects/py_projects/pandas/pandas/core/internals/array_manager.py
669,long parameters,9,5,../input_projects/py_projects/pandas/pandas/core/internals/blocks.py
724,long parameters,6,5,../input_projects/py_projects/pandas/pandas/core/internals/blocks.py
776,long parameters,7,5,../input_projects/py_projects/pandas/pandas/core/internals/blocks.py
829,long parameters,8,5,../input_projects/py_projects/pandas/pandas/core/internals/blocks.py
949,long parameters,7,5,../input_projects/py_projects/pandas/pandas/core/internals/blocks.py
1022,long parameters,7,5,../input_projects/py_projects/pandas/pandas/core/internals/blocks.py
1170,long parameters,7,5,../input_projects/py_projects/pandas/pandas/core/internals/blocks.py
1643,long parameters,7,5,../input_projects/py_projects/pandas/pandas/core/internals/blocks.py
1706,long parameters,10,5,../input_projects/py_projects/pandas/pandas/core/internals/blocks.py
1759,long parameters,12,5,../input_projects/py_projects/pandas/pandas/core/internals/blocks.py
2256,long parameters,10,5,../input_projects/py_projects/pandas/pandas/core/internals/blocks.py
2302,long parameters,7,5,../input_projects/py_projects/pandas/pandas/core/internals/blocks.py
103,long parameters,8,5,../input_projects/py_projects/pandas/pandas/core/internals/base.py
459,long parameters,7,5,../input_projects/py_projects/pandas/pandas/core/internals/managers.py
623,long parameters,10,5,../input_projects/py_projects/pandas/pandas/core/internals/managers.py
708,long parameters,7,5,../input_projects/py_projects/pandas/pandas/core/internals/managers.py
1265,long parameters,7,5,../input_projects/py_projects/pandas/pandas/core/internals/managers.py
115,long parameters,6,5,../input_projects/py_projects/pandas/pandas/core/computation/pytables.py
412,long parameters,6,5,../input_projects/py_projects/pandas/pandas/core/computation/ops.py
170,long parameters,10,5,../input_projects/py_projects/pandas/pandas/core/computation/eval.py
148,long parameters,6,5,../input_projects/py_projects/pandas/pandas/core/computation/scope.py
492,long parameters,7,5,../input_projects/py_projects/pandas/pandas/core/computation/expr.py
796,long parameters,6,5,../input_projects/py_projects/pandas/pandas/core/computation/expr.py
27,long parameters,6,5,../input_projects/py_projects/pandas/pandas/core/_numba/kernels/sum_.py
21,long parameters,6,5,../input_projects/py_projects/pandas/pandas/core/_numba/kernels/min_max_.py
83,long parameters,6,5,../input_projects/py_projects/pandas/pandas/core/_numba/kernels/min_max_.py
24,long parameters,7,5,../input_projects/py_projects/pandas/pandas/core/_numba/kernels/mean_.py
23,long parameters,7,5,../input_projects/py_projects/pandas/pandas/core/_numba/kernels/var_.py
74,long parameters,6,5,../input_projects/py_projects/pandas/pandas/core/_numba/kernels/var_.py
171,long parameters,6,5,../input_projects/py_projects/pandas/pandas/core/_numba/kernels/var_.py
58,long parameters,6,5,../input_projects/py_projects/pandas/pandas/core/_numba/executor.py
158,long parameters,6,5,../input_projects/py_projects/pandas/pandas/core/_numba/executor.py
201,long parameters,7,5,../input_projects/py_projects/pandas/pandas/core/_numba/executor.py
336,long parameters,14,5,../input_projects/py_projects/pandas/pandas/core/window/ewm.py
934,long parameters,15,5,../input_projects/py_projects/pandas/pandas/core/window/ewm.py
38,long parameters,8,5,../input_projects/py_projects/pandas/pandas/core/window/online.py
90,long parameters,6,5,../input_projects/py_projects/pandas/pandas/core/window/online.py
127,long parameters,13,5,../input_projects/py_projects/pandas/pandas/core/window/rolling.py
539,long parameters,6,5,../input_projects/py_projects/pandas/pandas/core/window/rolling.py
562,long parameters,6,5,../input_projects/py_projects/pandas/pandas/core/window/rolling.py
692,long parameters,6,5,../input_projects/py_projects/pandas/pandas/core/window/rolling.py
715,long parameters,6,5,../input_projects/py_projects/pandas/pandas/core/window/rolling.py
776,long parameters,6,5,../input_projects/py_projects/pandas/pandas/core/window/rolling.py
1179,long parameters,6,5,../input_projects/py_projects/pandas/pandas/core/window/rolling.py
1471,long parameters,7,5,../input_projects/py_projects/pandas/pandas/core/window/rolling.py
2040,long parameters,7,5,../input_projects/py_projects/pandas/pandas/core/window/rolling.py
2160,long parameters,6,5,../input_projects/py_projects/pandas/pandas/core/window/rolling.py
81,long parameters,8,5,../input_projects/py_projects/pandas/pandas/core/window/numba_.py
263,long parameters,8,5,../input_projects/py_projects/pandas/pandas/core/window/numba_.py
124,long parameters,6,5,../input_projects/py_projects/pandas/pandas/core/window/expanding.py
231,long parameters,7,5,../input_projects/py_projects/pandas/pandas/core/window/expanding.py
371,long parameters,7,5,../input_projects/py_projects/pandas/pandas/core/arrays/categorical.py
693,long parameters,6,5,../input_projects/py_projects/pandas/pandas/core/arrays/categorical.py
